id	abstract_id	type	entity_1_id	entity_2_id	novel
3199	26684240	Association	D009369	2065	No
3200	26684240	Association	7157	D009369	No
3201	26684240	Association	rs113488022	D018358	Novel
3202	26684240	Negative_Correlation	rs113488022	C516667	Novel
3203	26684240	Association	rs113488022	C535650	Novel
3204	26684240	Association	C535650	p.G593S	Novel
3205	26684240	Negative_Correlation	C535650	C516667	No
3206	26684240	Association	C535650	7428	Novel
3207	26684240	Association	C535650	23232	Novel
3208	26684240	Association	C535650	23013	Novel
3209	26684240	Association	C535650	6598	Novel
3210	26684240	Association	C535650	5921	Novel
3211	26684240	Association	C535650	5728	Novel
3212	26684240	Association	C535650	58508	Novel
3213	26684240	Association	C535650	23269	Novel
3214	26684240	Association	C535650	3845	Novel
3215	26684240	Association	C535650	7403	Novel
3216	26684240	Association	C535650	2065	Novel
3217	26684240	Association	C535650	2033	Novel
3218	26684240	Association	C535650	1956	Novel
3219	26684240	Association	C535650	1499	Novel
3220	26684240	Association	C535650	54880	Novel
3221	26684240	Association	C535650	324	Novel
3222	26684240	Association	C535650	5925	Novel
3223	26684240	Association	C535650	168975	Novel
3224	26684240	Association	C535650	7157	Novel
3225	26684240	Association	673	D018358	Novel
3226	26684240	Negative_Correlation	673	C516667	Novel
3227	26684240	Association	673	D009369	No
3228	26684240	Association	673	C535650	Novel
3229	26847345	Association	6876	D009369	Novel
3230	26847345	Negative_Correlation	6876	5789	Novel
3231	26847345	Negative_Correlation	6876	64919	Novel
3232	26847345	Negative_Correlation	6876	133418	Novel
3233	26847345	Positive_Correlation	6876	10806	Novel
3234	26847345	Positive_Correlation	6876	7145	Novel
3235	26847345	Positive_Correlation	6876	55740	Novel
3236	26847345	Positive_Correlation	6876	51361	Novel
3237	26847345	Association	6876	60	Novel
3238	26847345	Association	6876	D008175	Novel
3239	26847345	Association	6876	D015179	Novel
3240	26847345	Association	6876	6876	Novel
3241	26900322	Association	rs7356506	D002386	Novel
3242	26900322	Association	rs7356506	D014607	Novel
3243	26900322	Association	3426	D014605	No
3244	26900322	Association	3426	D002386	Novel
3245	26900322	Association	3426	D014607	Novel
3246	26937641	Association	6351	D008107	Novel
3247	26937641	Positive_Correlation	6351	20210	Novel
3248	26937641	Positive_Correlation	6351	20208	Novel
3249	26937641	Association	D008107	20210	Novel
3250	26937641	Association	D008107	20208	Novel
3251	26937641	Association	81687	5599	Novel
3252	26937641	Association	81687	116554	Novel
3253	26937641	Association	81687	81736	Novel
3254	26937641	Association	81687	4790	Novel
3255	26937641	Association	4318	5599	Novel
3256	26937641	Association	4318	116554	Novel
3257	26937641	Association	4318	81736	Novel
3258	26937641	Association	4318	4790	Novel
3259	26937641	Association	81780	5599	Novel
3260	26937641	Association	81780	116554	Novel
3261	26937641	Association	81780	81736	Novel
3262	26937641	Association	81780	4790	Novel
3263	26937641	Association	6352	5599	Novel
3264	26937641	Association	6352	116554	Novel
3265	26937641	Association	6352	81736	Novel
3266	26937641	Association	6352	4790	Novel
3267	26937641	Association	6347	5599	Novel
3268	26937641	Association	6347	116554	Novel
3269	26937641	Association	6347	81736	Novel
3270	26937641	Association	6347	4790	Novel
3271	26937641	Association	24770	5599	Novel
3272	26937641	Association	24770	116554	Novel
3273	26937641	Association	24770	81736	Novel
3274	26937641	Association	24770	4790	Novel
3275	26937641	Association	81736	308	Novel
3276	26937641	Association	81736	25673	Novel
3277	26937641	Association	81736	25591	Novel
3278	26937641	Association	81736	142	Novel
3279	26937641	Association	81736	836	Novel
3280	26937641	Association	81736	25402	Novel
3281	26937641	Association	81736	6288	Novel
3282	26937641	Association	81736	20210	Novel
3283	26937641	Association	81736	20208	Novel
3284	26937641	Association	4790	308	Novel
3285	26937641	Association	4790	25673	Novel
3286	26937641	Association	4790	25591	Novel
3287	26937641	Association	4790	142	Novel
3288	26937641	Association	4790	836	Novel
3289	26937641	Association	4790	25402	Novel
3290	26937641	Association	4790	6288	Novel
3291	26937641	Association	4790	20210	Novel
3292	26937641	Association	4790	20208	Novel
3293	26937641	Positive_Correlation	6288	9641	Novel
3294	26937641	Positive_Correlation	6288	84351	Novel
3295	26937641	Positive_Correlation	6288	5594	Novel
3296	26937641	Positive_Correlation	6288	116590	Novel
3297	26937641	Association	6288	308	Novel
3298	26937641	Association	6288	25673	Novel
3299	26937641	Association	6288	25591	Novel
3300	26937641	Association	6288	142	Novel
3301	26937641	Association	6288	836	Novel
3302	26937641	Association	6288	25402	Novel
3303	26937641	Positive_Correlation	6288	5599	Novel
3304	26937641	Positive_Correlation	6288	116554	Novel
3305	26937641	Positive_Correlation	6288	81687	Novel
3306	26937641	Positive_Correlation	6288	4318	Novel
3307	26937641	Positive_Correlation	6288	81780	Novel
3308	26937641	Positive_Correlation	6288	6352	Novel
3309	26937641	Positive_Correlation	6288	6347	Novel
3310	26937641	Positive_Correlation	6288	24770	Novel
3311	26937641	Positive_Correlation	6288	24185	Novel
3312	26937641	Positive_Correlation	6288	207	Novel
3313	26937641	Positive_Correlation	20210	9641	Novel
3314	26937641	Positive_Correlation	20210	84351	Novel
3315	26937641	Positive_Correlation	20210	5594	Novel
3316	26937641	Positive_Correlation	20210	116590	Novel
3317	26937641	Association	20210	308	Novel
3318	26937641	Association	20210	25673	Novel
3319	26937641	Association	20210	25591	Novel
3320	26937641	Association	20210	142	Novel
3321	26937641	Association	20210	836	Novel
3322	26937641	Association	20210	25402	Novel
3323	26937641	Positive_Correlation	20210	5599	Novel
3324	26937641	Positive_Correlation	20210	116554	Novel
3325	26937641	Positive_Correlation	20210	81687	Novel
3326	26937641	Positive_Correlation	20210	4318	Novel
3327	26937641	Positive_Correlation	20210	81780	Novel
3328	26937641	Positive_Correlation	20210	6352	Novel
3329	26937641	Positive_Correlation	20210	6347	Novel
3330	26937641	Positive_Correlation	20210	24770	Novel
3331	26937641	Positive_Correlation	20210	24185	Novel
3332	26937641	Positive_Correlation	20210	207	Novel
3333	26937641	Positive_Correlation	20208	9641	Novel
3334	26937641	Positive_Correlation	20208	84351	Novel
3335	26937641	Positive_Correlation	20208	5594	Novel
3336	26937641	Positive_Correlation	20208	116590	Novel
3337	26937641	Association	20208	308	Novel
3338	26937641	Association	20208	25673	Novel
3339	26937641	Association	20208	25591	Novel
3340	26937641	Association	20208	142	Novel
3341	26937641	Association	20208	836	Novel
3342	26937641	Association	20208	25402	Novel
3343	26937641	Positive_Correlation	20208	5599	Novel
3344	26937641	Positive_Correlation	20208	116554	Novel
3345	26937641	Positive_Correlation	20208	81687	Novel
3346	26937641	Positive_Correlation	20208	4318	Novel
3347	26937641	Positive_Correlation	20208	81780	Novel
3348	26937641	Positive_Correlation	20208	6352	Novel
3349	26937641	Positive_Correlation	20208	6347	Novel
3350	26937641	Positive_Correlation	20208	24770	Novel
3351	26937641	Positive_Correlation	20208	24185	Novel
3352	26937641	Positive_Correlation	20208	207	Novel
3353	26991973	Association	835209	C011006	Novel
3354	26991973	Association	835209	D005030	Novel
3355	26991973	Positive_Correlation	835209	843915	Novel
3356	26991973	Bind	822075	836269	No
3357	27084744	Positive_Correlation	8842	6663	Novel
3358	27084744	Association	8842	4851	Novel
3359	27084744	Association	C419410	8842	Novel
3360	27084744	Negative_Correlation	C419410	6502	Novel
3361	27084744	Positive_Correlation	C419410	1027	Novel
3362	27084744	Negative_Correlation	C419410	D003528	Novel
3363	27084744	Association	55851	8842	Novel
3364	27084744	Negative_Correlation	55851	C419410	No
3365	27084744	Positive_Correlation	55851	6502	Novel
3366	27084744	Negative_Correlation	55851	1027	Novel
3367	27084744	Association	55851	D003528	Novel
3368	27084744	Positive_Correlation	55851	4851	Novel
3369	27084744	Association	6502	1027	No
3370	27084744	Association	6502	D003528	Novel
3371	27084744	Association	2173	D003528	Novel
3372	27084744	Positive_Correlation	6663	2173	Novel
3373	27084744	Association	6663	D009369	Novel
3374	27084744	Association	6663	D003528	Novel
3375	27084744	Association	D009369	6093	No
3376	27084744	Association	D009369	8842	No
3377	27084744	Association	D003528	6093	No
3378	27084744	Association	D003528	8842	No
3379	27084744	Association	D003528	1027	Novel
3380	27084744	Association	D003528	7026	Novel
3381	27084744	Association	D003528	7025	Novel
3382	27084744	Association	D003528	182	Novel
3383	27084744	Negative_Correlation	4851	C419410	Novel
3384	27084744	Positive_Correlation	4851	2173	Novel
3385	27084744	Association	4851	D009369	Novel
3386	27084744	Association	4851	D003528	Novel
3387	27090298	Association	2194	D008659	No
3388	27090298	Association	2194	D006973	No
3389	27090298	Association	2194	D002096	Novel
3390	27090298	Association	2194	3043	Novel
3391	27090298	Negative_Correlation	2194	3630	Novel
3392	27090298	Negative_Correlation	2194	D005947	Novel
3393	27090298	Association	57587	9370	No
3394	27103577	Association	22229	D000255	Novel
3395	27103577	Association	D005227	D000255	Novel
3396	27103577	Association	19013	D000255	Novel
3397	27103577	Negative_Correlation	D000860	D000255	Novel
3398	27103577	Negative_Correlation	D000860	22229	Novel
3399	27103577	Negative_Correlation	D000860	D005227	Novel
3400	27103577	Negative_Correlation	D000860	19013	Novel
3401	27172902	Association	16153	D009369	Novel
3402	27172902	Association	16153	D007249	Novel
3403	27172902	Positive_Correlation	16153	18033	Novel
3404	27172902	Positive_Correlation	16153	26416	Novel
3405	27172902	Positive_Correlation	13982	18033	Novel
3406	27172902	Positive_Correlation	13982	26416	Novel
3407	27172902	Positive_Correlation	13982	16153	Novel
3408	27172902	Negative_Correlation	D002945	D009369	No
3409	27172902	Positive_Correlation	D002945	D007249	Novel
3410	27172902	Cotreatment	D002945	D008070	Novel
3411	27172902	Positive_Correlation	D002945	18033	Novel
3412	27172902	Positive_Correlation	D002945	26416	Novel
3413	27172902	Positive_Correlation	D002945	16153	Novel
3414	27172902	Negative_Correlation	D002945	14972	Novel
3415	27172902	Negative_Correlation	D002945	14961	Novel
3416	27172902	Negative_Correlation	D002945	12524	Novel
3417	27172902	Negative_Correlation	D002945	12519	Novel
3418	27172902	Positive_Correlation	D002945	13982	Novel
3419	27184800	Association	4495	D009369	Novel
3420	27184800	Positive_Correlation	4495	D000077157	Novel
3421	27184800	Association	4495	D006528	Novel
3422	27184800	Negative_Correlation	D000077157	D009369	No
3423	27184800	Negative_Correlation	D006528	D000077157	No
3424	27292643	Association	13866	D009369	No
3425	27292643	Association	16653	D009369	No
3426	27292643	Association	56150	16653	Novel
3427	27292643	Association	56150	D009369	Novel
3428	27292643	Association	56150	D001943	Novel
3429	27292643	Positive_Correlation	D043171	56150	Novel
3430	27464336	Positive_Correlation	D000438	66853	Novel
3431	27464336	Positive_Correlation	D000438	67443	Novel
3432	27464336	Positive_Correlation	D000438	22241	Novel
3433	27464336	Positive_Correlation	D000438	67526	Novel
3434	27464336	Positive_Correlation	D000438	11793	Novel
3435	27464336	Positive_Correlation	D000438	75705	Novel
3436	27464336	Positive_Correlation	D000438	20104	Novel
3437	27464336	Positive_Correlation	D000438	16176	Novel
3438	27464336	Positive_Correlation	D000438	16193	Novel
3439	27464336	Positive_Correlation	D000438	21926	Novel
3440	27464336	Negative_Correlation	D000438	12606	Novel
3441	27464336	Negative_Correlation	D000438	19016	Novel
3442	27464336	Positive_Correlation	D000438	16890	Novel
3443	27464336	Association	D000438	72508	Novel
3444	27491646	Negative_Correlation	983	1027	No
3445	27491646	Association	C009689	D005910	Novel
3446	27491646	Negative_Correlation	C000605798	D002738	Novel
3447	27491646	Negative_Correlation	C000605798	C025946	Novel
3448	27491646	Negative_Correlation	C000605798	8878	Novel
3449	27491646	Positive_Correlation	C000605798	84557	Novel
3450	27491646	Positive_Correlation	C000605798	8678	Novel
3451	27491646	Negative_Correlation	C000605798	4318	Novel
3452	27491646	Negative_Correlation	C000605798	4313	Novel
3453	27491646	Positive_Correlation	C000605798	1027	Novel
3454	27491646	Negative_Correlation	C000605798	595	Novel
3455	27491646	Negative_Correlation	C000605798	D005910	Novel
3456	27491646	Association	207	2475	No
3457	27491646	Association	5291	2475	No
3458	27491646	Association	5291	207	No
3459	27509880	Association	D011134	3123	Novel
3460	27509880	Negative_Correlation	3065	D047630	No
3461	27509880	Negative_Correlation	D005472	D003110	Novel
3462	27509880	Association	D005472	4261	Novel
3463	27509880	Association	D005472	8850	Novel
3464	27509880	Positive_Correlation	D005472	1026	Novel
3465	27509880	Positive_Correlation	840	D005472	Novel
3466	27509880	Positive_Correlation	840	D047630	Novel
3467	27509880	Positive_Correlation	836	D005472	Novel
3468	27509880	Positive_Correlation	836	D047630	Novel
3469	27509880	Negative_Correlation	D047630	D003110	Novel
3470	27509880	Association	D047630	4261	Novel
3471	27509880	Association	D047630	8850	Novel
3472	27509880	Cotreatment	D047630	D005472	No
3473	27509880	Positive_Correlation	D047630	1026	Novel
3474	27509880	Positive_Correlation	3119	D005472	Novel
3475	27509880	Positive_Correlation	3119	D047630	Novel
3476	27630165	Association	15978	D008288	No
3477	27630165	Association	15978	100043314	Novel
3478	27630165	Association	15978	16768	Novel
3479	27630165	Association	15978	18566	Novel
3480	27630165	Association	16153	D008288	No
3481	27630165	Association	16153	100043314	Novel
3482	27630165	Association	16153	16768	Novel
3483	27630165	Association	16153	18566	Novel
3484	27630165	Association	12504	D008288	No
3485	27630165	Association	12504	100043314	Novel
3486	27630165	Association	12504	16768	Novel
3487	27630165	Association	12504	18566	Novel
3488	27630165	Association	12504	15978	No
3489	27630165	Association	12504	16153	No
3490	27643404	Positive_Correlation	rs10973794	D011471	Novel
3491	27643404	Association	219	D011471	Novel
3492	27643404	Positive_Correlation	rs8041922	D011471	Novel
3493	27643404	Positive_Correlation	rs12910509	D011471	Novel
3494	27643404	Positive_Correlation	rs1441817	D011471	Novel
3495	27643404	Association	8854	D011471	Novel
3496	27643404	Association	D000438	D011471	Novel
3497	27643404	Association	D000438	8854	No
3498	27643404	Association	D000438	125	No
3499	27729412	Positive_Correlation	20181	D014212	No
3500	27729412	Negative_Correlation	20181	11450	Novel
3501	27729412	Positive_Correlation	19411	D014212	No
3502	27729412	Negative_Correlation	19411	11450	Novel
3503	27729412	Positive_Correlation	19401	D014212	No
3504	27729412	Negative_Correlation	19401	11450	Novel
3505	27729412	Association	D014212	D014801	Novel
3506	27729412	Positive_Correlation	11668	20181	Novel
3507	27729412	Positive_Correlation	11668	19411	Novel
3508	27729412	Positive_Correlation	11668	19401	Novel
3509	27729412	Positive_Correlation	11668	D014801	Novel
3510	27729412	Negative_Correlation	11450	D007249	No
3511	27729412	Negative_Correlation	11450	D014212	Novel
3512	27729412	Negative_Correlation	11450	11668	Novel
3513	27729412	Negative_Correlation	11450	D014801	Novel
3514	27798239	Association	55361	60	Novel
3515	27798239	Association	55361	1213	No
3516	27798239	Association	55361	D008055	No
3517	27798239	Association	55361	C037178	Novel
3518	27798239	Association	C037178	4323	Novel
3519	27798239	Association	4323	338382	Novel
3520	27798239	Association	4323	5868	Novel
3521	27798239	Association	4323	4218	Novel
3522	27798239	Association	55300	60	Novel
3523	27798239	Negative_Correlation	55300	D009369	Novel
3524	27798239	Association	55300	1213	No
3525	27798239	Association	55300	D008055	No
3526	27798239	Association	55300	4218	Novel
3527	27798239	Association	55300	C037178	Novel
3528	27798239	Association	55300	4323	Novel
3529	27840894	Positive_Correlation	D053098	c|SUB|G|1483-1|C	Novel
3530	27840894	Positive_Correlation	D053098	c|SUB|G|304|A	Novel
3531	27840894	Positive_Correlation	D053098	c|SUB|T|229|C	Novel
3532	27840894	Positive_Correlation	D053098	c|SUB|T|284|C	Novel
3533	27840894	Positive_Correlation	D053098	c|DEL|436_436+1|AG	Novel
3534	27840894	Positive_Correlation	D053098	p|SUB|S|412|V|12	Novel
3535	27840894	Positive_Correlation	D053098	c|DEL|1234|A	Novel
3536	27840894	Positive_Correlation	D053098	p|SUB|E|177|K|44	Novel
3537	27840894	Positive_Correlation	D053098	c|DEL|528|T	Novel
3538	27840894	Positive_Correlation	D053098	p|SUB|L|275|P	Novel
3539	27840894	Positive_Correlation	D053098	p|SUB|C|77|R	Novel
3540	27840894	Positive_Correlation	D053098	p|SUB|G|102|R	Novel
3541	27840894	Positive_Correlation	D063730	c|SUB|G|1483-1|C	Novel
3542	27840894	Positive_Correlation	D063730	c|SUB|G|304|A	Novel
3543	27840894	Positive_Correlation	D063730	c|SUB|T|229|C	Novel
3544	27840894	Positive_Correlation	D063730	c|SUB|T|284|C	Novel
3545	27840894	Positive_Correlation	D063730	c|DEL|436_436+1|AG	Novel
3546	27840894	Positive_Correlation	D063730	p|SUB|S|412|V|12	Novel
3547	27840894	Positive_Correlation	D063730	c|DEL|1234|A	Novel
3548	27840894	Positive_Correlation	D063730	p|SUB|E|177|K|44	Novel
3549	27840894	Positive_Correlation	D063730	c|DEL|528|T	Novel
3550	27840894	Positive_Correlation	D063730	p|SUB|L|275|P	Novel
3551	27840894	Positive_Correlation	D063730	p|SUB|C|77|R	Novel
3552	27840894	Positive_Correlation	D063730	p|SUB|G|102|R	Novel
3553	27840894	Negative_Correlation	5251	D053098	Novel
3554	27840894	Association	5251	D063730	No
3555	27860244	Association	C000599896	207	Novel
3556	27860244	Association	C000599896	5970	Novel
3557	27860244	Association	C000599896	4792	Novel
3558	27860244	Association	C000599896	3551	Novel
3559	27860244	Negative_Correlation	C000599896	3576	Novel
3560	27860244	Negative_Correlation	C000599896	3569	Novel
3561	27860244	Negative_Correlation	C000599896	10419	No
3562	27860244	Association	C000599896	D001172	Novel
3563	27860244	Association	10419	D013585	Novel
3564	27860244	Association	10419	D007249	Novel
3565	27860244	Association	10419	207	Novel
3566	27860244	Association	10419	5970	Novel
3567	27860244	Positive_Correlation	10419	3576	Novel
3568	27860244	Positive_Correlation	10419	3569	Novel
3569	27860244	Positive_Correlation	10419	7124	Novel
3570	27860244	Positive_Correlation	10419	3553	Novel
3571	27860244	Association	D001172	207	No
3572	27860244	Association	D001172	5970	No
3573	27860244	Association	D001172	10419	Novel
3574	27866394	Association	83810	D043183	No
3575	27866394	Negative_Correlation	83810	C013934	No
3576	27866394	Association	24239	D043183	No
3577	27866394	Negative_Correlation	24239	C013934	Novel
3578	27866394	Association	6869	D043183	No
3579	27866394	Negative_Correlation	6869	C013934	No
3580	27866394	Association	1128	D043183	No
3581	27866394	Negative_Correlation	1128	C013934	No
3582	27866394	Negative_Correlation	58959	C013934	Novel
3583	27866394	Negative_Correlation	24241	C013934	Novel
3584	27866394	Positive_Correlation	25742	C013934	Novel
3585	27866394	Positive_Correlation	117064	C013934	Novel
3586	27866394	Positive_Correlation	24598	C013934	Novel
3587	27866394	Positive_Correlation	24807	C013934	Novel
3588	27866394	Association	C013934	D018377	No
3589	27866394	Negative_Correlation	C013934	D043183	No
3590	27866394	Negative_Correlation	C013934	290567	Novel
3591	27866394	Positive_Correlation	C013934	81645	Novel
3592	27866394	Positive_Correlation	24806	C013934	Novel
3593	27930654	Association	11020	D020788	No
3594	27930654	Association	9364	11020	No
3595	27930654	Association	9364	D020788	No
3596	27930654	Association	D006160	260219	Novel
3597	27930654	Bind	D006160	189429	No
3598	27930654	Bind	D006153	189429	No
3599	27930654	Association	D020788	260219	No
3600	27930654	Association	189429	D000071700	No
3601	27930654	Association	189429	260219	Novel
3602	27941998	Association	81647	C563319	Novel
3603	27941998	Association	1386	C563319	Novel
3604	27941998	Association	581	C563319	Novel
3605	27941998	Association	24887	C563319	Novel
3606	27941998	Association	64362	D009135	No
3607	27941998	Association	64362	C563319	No
3608	27941998	Association	1674	D009135	No
3609	27941998	Association	1674	C563319	No
3610	27941998	Association	83529	C563319	Novel
3611	27941998	Association	83529	64362	Novel
3612	27941998	Association	83529	1674	Novel
3613	27941998	Association	83529	D028361	Novel
3614	27941998	Association	7416	C563319	Novel
3615	27941998	Association	7416	64362	Novel
3616	27941998	Association	7416	1674	Novel
3617	27941998	Association	7416	D028361	Novel
3618	27959382	Association	D005355	12013	No
3619	27959382	Positive_Correlation	D001761	D011658	No
3620	27959382	Positive_Correlation	12013	16193	Novel
3621	27959382	Positive_Correlation	12013	21803	Novel
3622	27959382	Negative_Correlation	12013	14775	Novel
3623	27959382	Negative_Correlation	12013	15368	Novel
3624	27959382	Positive_Correlation	12013	D011658	Novel
3625	27959382	Positive_Correlation	12013	D001761	No
3626	27959387	Association	3123	D009369	No
3627	27959387	Positive_Correlation	3123	D000431	Novel
3628	27959387	Association	282617	D009369	No
3629	27959387	Positive_Correlation	282617	D000431	Novel
3630	27959387	Association	5241	D009369	No
3631	27959387	Positive_Correlation	5241	D000431	Novel
3632	27959387	Association	8626	D009369	No
3633	27959387	Positive_Correlation	8626	D000431	Novel
3634	27959387	Association	3694	D009369	No
3635	27959387	Positive_Correlation	3694	D000431	Novel
3636	27959387	Association	3866	D009369	No
3637	27959387	Positive_Correlation	3866	D000431	Novel
3638	27959387	Association	9518	D009369	No
3639	27959387	Positive_Correlation	9518	D000431	Novel
3640	27959387	Association	54809	D009369	No
3641	27959387	Positive_Correlation	54809	D000431	Novel
3642	27959387	Association	12	D009369	No
3643	27959387	Positive_Correlation	12	D000431	Novel
3644	27959387	Association	79689	D009369	No
3645	27959387	Positive_Correlation	79689	D000431	Novel
3646	27959387	Association	D009369	4680	No
3647	27959387	Positive_Correlation	79923	D000438	Novel
3648	27959387	Positive_Correlation	5460	D000438	Novel
3649	27959387	Positive_Correlation	D000438	D001943	No
3650	27959387	Positive_Correlation	D000438	D000431	No
3651	27959387	Association	D000431	D009369	Novel
3652	27959387	Positive_Correlation	D000431	4501	Novel
3653	27959387	Positive_Correlation	D000431	4680	Novel
3654	27959387	Positive_Correlation	D000431	79923	Novel
3655	27959387	Positive_Correlation	D000431	5460	Novel
3656	27959387	Positive_Correlation	D000431	D001943	Novel
3657	27993978	Negative_Correlation	D060172	268697	Novel
3658	27993978	Association	268697	56371	Novel
3659	27993978	Association	26886	56371	Novel
3660	27993978	Negative_Correlation	26886	D060172	No
3661	27993978	Positive_Correlation	26886	268697	Novel
3662	27999109	Association	D007410	288264	Novel
3663	27999109	Association	D003920	25712	Novel
3664	27999109	Positive_Correlation	D003920	D011070	No
3665	27999109	Association	D003920	686326	Novel
3666	27999109	Association	D003920	288264	Novel
3667	27999109	Association	3454	D003922	Novel
3668	27999109	Association	3456	D003922	Novel
3669	27999109	Association	686326	D003922	Novel
3670	27999109	Association	D003922	3630	No
3671	27999109	Association	288264	D003922	Novel
3672	28068934	Association	p|SUB|E|546|K	D000077277	No
3673	28068934	Association	rs104886003	D000077277	No
3674	28068934	Association	rs121913273	D000077277	No
3675	28068934	Association	rs121913279	D000077277	No
3676	28068934	Association	5290	D000077277	No
3677	28075473	Association	3605	D009369	No
3678	28075473	Negative_Correlation	D008070	D001943	Novel
3679	28075473	Association	D008070	21898	Novel
3680	28075473	Positive_Correlation	D008070	15978	Novel
3681	28075473	Negative_Correlation	D008070	16171	Novel
3682	28075473	Negative_Correlation	D008070	D009369	Novel
3683	28075473	Association	21898	15978	Novel
3684	28075473	Association	21898	83430	Novel
3685	28075473	Association	21898	16171	Novel
3686	28075473	Association	21898	D009369	Novel
3687	28075473	Association	D009369	15978	Novel
3688	28075473	Association	D009369	83430	Novel
3689	28075473	Association	D009369	16171	Novel
3690	28101574	Association	4130	D006528	Novel
3691	28101574	Association	207	D006528	Novel
3692	28101574	Association	4751	D009362	Novel
3693	28101574	Association	4751	D009369	No
3694	28101574	Positive_Correlation	4751	4130	Novel
3695	28101574	Positive_Correlation	4751	207	Novel
3696	28101574	Association	4751	D006528	Novel
3697	28148288	Association	1950	8038	Novel
3698	28148288	Association	C080985	1956	Novel
3699	28148288	Negative_Correlation	C080985	8038	No
3700	28148288	Association	9076	D001943	No
3701	28148288	Association	8038	2099	No
3702	28148288	Positive_Correlation	8038	1956	Novel
3703	28148288	Association	8038	D009369	Novel
3704	28148288	Association	8038	D001943	Novel
3705	28148288	Association	8038	9076	Novel
3706	28151486	Association	D004318	D016511	No
3707	28151486	Negative_Correlation	D004318	D001943	No
3708	28151486	Positive_Correlation	D004318	64852	No
3709	28151486	Association	638	D001943	No
3710	28151486	Association	638	64852	No
3711	28151486	Association	64852	D016511	No
3712	28151486	Association	64852	D001943	Novel
3713	28151486	Negative_Correlation	64852	D009369	Novel
3714	28204828	Association	1791	C027078	No
3715	28204828	Association	11651	D017202	No
3716	28204828	Association	19211	D017202	No
3717	28204828	Association	19211	11651	No
3718	28204828	Association	D009203	11651	No
3719	28204828	Association	D009203	19211	No
3720	28204828	Association	21847	D010190	No
3721	28204828	Association	21847	D007938	No
3722	28204828	Association	21847	D010024	No
3723	28204828	Association	21847	D017202	Novel
3724	28204828	Association	21847	22339	Novel
3725	28204828	Association	21847	12028	Novel
3726	28204828	Association	21847	12043	Novel
3727	28204828	Association	21847	11651	Novel
3728	28204828	Association	21847	19211	Novel
3729	28204828	Association	21847	D009203	Novel
3730	28259923	Association	D010232	D015179	No
3731	28259923	Association	1499	D015179	No
3732	28259923	Association	7474	D015179	No
3733	28259923	Association	7474	1499	No
3734	28259923	Negative_Correlation	5326	999	Novel
3735	28259923	Positive_Correlation	5326	7431	Novel
3736	28259923	Positive_Correlation	5326	1000	Novel
3737	28259923	Association	5326	D010232	No
3738	28259923	Association	5326	D009369	No
3739	28259923	Association	5326	D015179	Novel
3740	28259923	Positive_Correlation	5326	1499	Novel
3741	28259923	Association	5326	7474	Novel
3742	28260056	Association	C025946	D017382	Novel
3743	28260056	Association	C025946	D000860	Novel
3744	28260056	Association	D017382	56717	Novel
3745	28260056	Association	D017382	11651	Novel
3746	28260056	Association	D017382	18706	Novel
3747	28260056	Positive_Correlation	D017382	D000860	Novel
3748	28260056	Negative_Correlation	18706	C085911	No
3749	28260056	Association	D000860	16000	No
3750	28260056	Association	D000860	56717	Novel
3751	28260056	Association	D000860	11651	Novel
3752	28260056	Association	D000860	18706	Novel
3753	28260056	Association	16001	D017382	Novel
3754	28260056	Association	16001	56717	Novel
3755	28260056	Association	16001	11651	Novel
3756	28260056	Association	16001	18706	Novel
3757	28260056	Association	16001	D000860	Novel
3758	28260077	Association	3315	596	Novel
3759	28260077	Association	3315	836	Novel
3760	28260077	Association	3315	581	Novel
3761	28260077	Association	D007479	596	Novel
3762	28260077	Association	D007479	836	Novel
3763	28260077	Association	D007479	581	Novel
3764	28260077	Positive_Correlation	D007479	24887	Novel
3765	28260077	Positive_Correlation	D007479	25402	No
3766	28260077	Association	D007479	3315	No
3767	28260077	Positive_Correlation	D007479	D007674	No
3768	28260077	Positive_Correlation	D000069059	24471	Novel
3769	28260077	Negative_Correlation	D000069059	24887	Novel
3770	28260077	Positive_Correlation	D000069059	24224	Novel
3771	28260077	Negative_Correlation	D000069059	25402	Novel
3772	28260077	Negative_Correlation	D000069059	D007479	Novel
3773	28260077	Negative_Correlation	D000069059	D007674	Novel
3774	28260110	Association	D005227	D015179	No
3775	28260110	Association	D010168	2194	No
3776	28260110	Association	D010168	D004642	Novel
3777	28260110	Negative_Correlation	D002569	2194	No
3778	28260110	Negative_Correlation	D002569	D015179	No
3779	28260110	Association	2194	D005227	No
3780	28260110	Association	2194	5595	No
3781	28260110	Association	2194	5594	No
3782	28260110	Association	2194	207	No
3783	28260110	Association	2194	5291	No
3784	28260110	Association	2194	D009249	No
3785	28260110	Association	2194	D015179	No
3786	28260110	Negative_Correlation	2194	D004642	Novel
3787	28260110	Association	D004642	5595	Novel
3788	28260110	Association	D004642	5594	Novel
3789	28260110	Association	D004642	207	Novel
3790	28260110	Association	D004642	5291	Novel
3791	28260110	Cotreatment	D004642	D002569	Novel
3792	28260110	Negative_Correlation	D004642	D005230	Novel
3793	28260110	Negative_Correlation	D004642	D015179	Novel
3794	28260110	Negative_Correlation	D004642	D009369	No
3795	28346429	Association	16542	20869	Novel
3796	28346429	Association	22339	20683	No
3797	28346429	Association	22339	D009369	Novel
3798	28346429	Association	D009369	20683	Novel
3799	28346429	Association	20869	D010580	No
